2387.162,232455.349,21.740,100770.000,300.350,1.169,276.246,0.000,272.648,252.555,259.652,271.079,264.422,-78.785,-83.667,-76.677,-69.623,-83.510,-77.661,-70.472,-70.102,-113.441,-116.561,-111.960,-101.206,-97.063,-100.958,-100.138,-94.939,-66.572,-62.688,-61.125,-61.917,-73.130,-67.081,-62.021,-58.905,306.468,-56.387,-53.814,-54.151,-63.276,-83.146,-61.765,-56.854,-57.341,-67.008,-86.681,305.590,307.080,306.694,307.632,307.632,307.632
2387.213,232591.425,21.752,100770.000,300.350,1.169,276.570,0.000,271.619,251.866,258.959,269.883,264.050,-82.187,-82.059,-74.519,-79.888,-93.581,-93.936,-83.183,-84.031,-105.105,-100.175,-92.369,-99.956,-97.237,-100.958,-98.482,-91.889,-66.935,-63.895,-62.647,-63.047,-71.946,-66.415,-61.510,-59.072,306.468,-56.387,-54.427,-54.151,-64.828,-82.545,-61.765,-56.547,-57.643,-66.399,-88.521,305.590,307.356,307.007,308.232,307.320,307.632
2387.263,232379.799,21.733,100770.000,300.350,1.169,276.067,0.000,270.954,251.890,258.468,268.364,262.454,-79.790,-81.474,-75.903,-77.987,-85.794,-80.895,-80.625,-86.345,-100.094,-100.178,-101.040,-100.621,-95.460,-96.166,-97.860,-97.398,-66.511,-63.008,-62.636,-63.711,-72.442,-66.913,-62.175,-59.402,305.969,-56.745,-55.092,-55.737,-65.493,-83.811,-61.797,-56.905,-58.006,-65.844,-86.120,304.925,306.691,306.029,307.568,306.967,307.271
2387.313,232447.889,21.739,100770.000,300.350,1.169,276.229,0.000,271.812,251.718,258.987,270.243,263.757,-68.735,-70.401,-74.824,-78.671,-81.298,-74.899,-76.865,-82.129,-104.706,-106.467,-106.492,-105.977,-90.576,-91.237,-93.813,-94.886,-62.700,-60.250,-59.592,-61.291,-69.568,-64.749,-60.983,-58.229,306.135,-57.052,-53.254,-54.816,-63.010,-79.305,-61.164,-56.291,-57.102,-67.063,-88.266,304.925,306.415,306.342,306.967,306.656,306.663
2387.313,232307.989,21.726,100770.000,300.350,1.169,275.896,0.000,271.479,251.385,259.001,270.935,263.425,-69.238,-69.841,-79.652,-80.715,-77.314,-76.088,-77.914,-80.812,-106.102,-111.269,-114.490,-108.809,-91.432,-94.914,-95.249,-92.887,-64.666,-61.789,-60.770,-61.623,-70.576,-65.415,-60.295,-57.388,305.304,-57.077,-52.974,-53.306,-63.032,-82.041,-61.496,-55.703,-56.229,-65.262,-85.226,304.592,306.359,305.697,306.935,306.323,306.938
2387.413,232101.699,21.707,100770.000,300.350,1.169,275.407,0.000,269.598,251.219,258.316,266.670,263.073,-77.397,-80.187,-77.301,-80.367,-80.178,-82.593,-81.482,-82.628,-113.540,-119.379,-120.960,-114.153,-91.249,-96.136,-98.358,-99.332,-66.284,-62.990,-61.274,-62.112,-71.588,-65.747,-61.142,-58.392,305.471,-57.551,-53.140,-54.393,-64.750,-81.906,-61.662,-56.483,-57.902,-65.733,-88.151,304.718,306.192,306.156,307.069,306.157,306.772
2387.622,232029.803,21.700,100770.000,300.350,1.169,275.236,0.000,271.324,252.436,259.369,269.412,263.672,-83.172,-84.627,-79.791,-79.844,-88.603,-88.236,-87.006,-88.642,-102.344,-105.312,-105.619,-106.451,-93.849,-97.877,-99.058,-97.870,-68.249,-63.667,-61.776,-62.606,-71.413,-65.414,-60.623,-57.719,304.806,-57.576,-52.553,-53.804,-64.151,-81.037,-60.412,-56.202,-57.933,-65.456,-86.337,304.094,305.584,305.198,306.737,305.825,306.440
2387.622,231889.652,21.687,100770.000,300.350,1.169,274.904,0.000,269.791,251.071,257.997,268.738,262.594,-73.300,-69.421,-71.132,-75.728,-89.115,-85.142,-84.832,-89.524,-100.903,-101.838,-105.781,-102.499,-93.484,-96.977,-98.471,-96.947,-62.774,-60.379,-59.910,-61.325,-72.422,-66.579,-61.466,-58.554,304.473,-57.601,-52.886,-53.830,-63.553,-83.172,-61.378,-56.841,-57.663,-65.483,-85.750,303.761,305.528,304.554,305.803,305.492,306.107
2387.632,231749.416,21.674,100770.000,300.350,1.169,274.571,0.000,269.801,250.050,256.626,268.747,262.262,-74.313,-75.647,-71.644,-69.902,-74.701,-67.658,-76.571,-82.342,-109.217,-112.266,-115.994,-113.186,-92.246,-95.901,-99.171,-97.997,-63.470,-60.366,-60.073,-61.173,-71.402,-66.412,-61.798,-59.222,304.307,-57.934,-53.218,-54.469,-64.506,-81.402,-61.710,-57.173,-57.995,-67.035,-87.922,303.429,305.195,304.846,306.072,305.471,305.775
2387.642,231745.694,21.673,100770.000,300.350,1.169,274.562,0.000,270.327,250.922,257.852,268.756,262.674,-78.047,-75.623,-77.911,-79.815,-90.140,-87.006,-80.842,-85.790,-106.711,-107.965,-110.024,-104.056,-92.404,-97.642,-98.400,-94.921,-65.617,-62.768,-61.759,-62.796,-71.227,-65.246,-60.429,-57.543,304.141,-58.266,-53.550,-54.801,-64.528,-80.833,-61.726,-56.278,-57.122,-66.148,-86.108,302.805,304.863,304.514,305.439,304.827,305.442
