2656.479,301361.748,28.184,100770.000,300.350,1.169,464.295,0.000,453.634,421.755,432.941,449.761,440.897,-156.841,-160.231,-163.268,-163.839,-166.580,-173.641,-172.229,-171.644,-139.028,-149.669,-154.845,-150.196,-133.754,-128.195,-130.419,-134.375,-129.223,-118.351,-114.585,-114.722,-104.227,-100.359,-95.707,-93.057,508.580,-100.656,-95.440,-95.929,-113.250,-146.885,-102.381,-93.659,-98.163,-113.245,-152.604,507.532,509.915,509.179,510.742,510.430,510.438
2656.529,301525.002,28.199,100770.000,300.350,1.169,464.798,0.000,457.558,424.313,436.379,456.404,443.052,-147.613,-155.982,-162.061,-156.123,-174.398,-174.868,-179.474,-175.950,-138.363,-125.085,-137.088,-142.005,-133.089,-125.411,-121.824,-127.226,-126.737,-116.478,-111.886,-111.954,-99.999,-98.023,-94.018,-90.878,509.245,-99.684,-93.549,-94.343,-111.343,-141.413,-100.766,-92.687,-96.594,-111.970,-151.325,508.489,510.580,509.532,511.107,511.095,510.800
2656.579,301522.131,28.199,100770.000,300.350,1.169,464.789,0.000,456.539,423.808,433.794,452.826,442.719,-160.447,-164.737,-162.755,-159.551,-185.560,-191.537,-188.256,-182.727,-146.880,-141.696,-147.846,-130.511,-138.324,-138.639,-119.575,-113.688,-129.618,-119.055,-114.252,-114.551,-103.895,-98.857,-94.692,-91.379,508.747,-100.017,-94.495,-94.675,-112.607,-144.450,-101.099,-93.020,-97.529,-112.912,-151.658,508.157,509.972,509.512,510.774,510.452,511.074
2656.629,301570.315,28.203,100770.000,300.350,1.169,464.938,0.000,457.412,423.998,434.854,455.402,442.779,-156.665,-161.831,-167.403,-161.941,-167.468,-171.056,-163.227,-168.128,-148.268,-145.351,-146.123,-151.438,-138.822,-138.254,-141.836,-135.982,-130.299,-118.863,-113.904,-113.594,-107.787,-101.861,-96.896,-92.382,508.082,-99.595,-93.462,-94.560,-111.554,-144.948,-102.231,-93.212,-97.124,-113.716,-153.077,507.366,509.748,509.013,510.575,509.953,509.969
2656.679,301944.653,28.238,100770.000,300.350,1.169,466.093,0.000,457.043,423.797,435.339,454.184,442.679,-153.265,-159.387,-165.670,-172.804,-177.647,-178.823,-179.294,-167.665,-126.621,-113.125,-140.335,-153.473,-127.487,-129.120,-141.558,-139.474,-130.743,-119.758,-115.275,-114.866,-105.259,-100.529,-96.065,-92.223,509.079,-99.070,-94.775,-94.957,-112.896,-146.521,-102.349,-93.608,-97.197,-113.190,-151.325,508.489,510.304,510.157,511.407,510.784,511.103
2656.729,301628.525,28.209,100770.000,300.350,1.169,465.117,0.000,457.906,424.663,435.519,455.384,443.258,-151.205,-166.541,-171.429,-171.079,-170.052,-172.454,-174.787,-174.459,-141.554,-133.224,-143.578,-144.859,-124.152,-119.747,-125.863,-127.212,-131.637,-119.061,-113.916,-114.061,-98.468,-95.851,-92.137,-89.532,509.079,-99.544,-94.022,-95.123,-111.510,-143.382,-99.983,-92.854,-96.157,-111.832,-151.185,508.323,510.138,509.678,511.240,510.306,510.634
2656.777,301686.733,28.214,100770.000,300.350,1.169,465.297,0.000,458.571,425.328,437.224,457.757,444.854,-158.931,-159.246,-163.547,-163.707,-164.152,-169.038,-160.999,-164.772,-146.582,-154.818,-159.151,-157.813,-128.739,-130.388,-140.690,-142.578,-128.423,-117.360,-112.404,-113.073,-106.457,-100.531,-95.396,-92.061,509.744,-100.413,-94.276,-93.844,-110.534,-144.520,-100.901,-92.495,-96.397,-111.472,-150.213,508.696,510.803,510.343,511.905,511.283,511.299
2656.777,301310.638,28.179,100770.000,300.350,1.169,464.137,0.000,457.402,424.847,434.840,455.393,442.739,-146.742,-153.972,-162.921,-169.519,-149.628,-166.080,-179.074,-172.214,-126.230,-132.560,-136.903,-150.209,-139.190,-143.221,-150.909,-143.576,-127.235,-116.977,-112.385,-113.261,-110.509,-103.867,-97.929,-93.899,508.580,-101.104,-94.967,-95.763,-112.153,-146.418,-102.215,-93.800,-96.490,-111.555,-152.744,508.282,510.081,509.658,510.908,510.597,510.605
2656.878,301466.762,28.194,100770.000,300.350,1.169,464.619,0.000,456.893,425.025,436.060,454.031,443.504,-147.936,-158.081,-166.696,-173.813,-178.492,-179.832,-172.229,-176.984,-129.777,-132.062,-153.648,-155.034,-120.275,-124.839,-139.272,-137.257,-129.223,-118.351,-113.568,-114.398,-103.888,-99.523,-94.512,-91.544,508.580,-101.270,-95.440,-95.315,-112.940,-143.881,-100.798,-92.125,-96.053,-111.721,-151.377,507.824,510.190,509.179,510.742,510.430,510.438
2656.928,301675.267,28.213,100770.000,300.350,1.169,465.261,0.000,457.584,424.170,434.508,455.915,442.407,-153.925,-162.727,-167.764,-168.476,-165.483,-176.559,-177.070,-172.731,-155.029,-149.835,-146.465,-148.570,-138.647,-132.601,-128.926,-133.641,-131.392,-119.381,-114.920,-114.241,-104.733,-100.191,-95.873,-92.382,508.248,-100.822,-94.993,-94.560,-112.175,-147.352,-101.914,-93.519,-97.727,-111.887,-151.850,507.366,509.473,509.013,509.975,510.264,510.575
